Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      21/21          std::stack<int, std::deque<int, std::allocator<int> > >::top() [96]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<GraphAlgo::Edge*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >::operator++() [127]
                0.00    0.00      11/11          std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [135]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::push_back(int const&) [136]
                0.00    0.00      11/11          std::stack<int, std::deque<int, std::allocator<int> > >::pop() [134]
                0.00    0.00      10/30          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::back() [80]
                0.00    0.00      10/10          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::pop_back() [162]
                0.00    0.00      10/35          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::begin() [65]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >::__normal_iterator<GraphAlgo::Edge*, void>(__gnu_cxx::__normal_iterator<GraphAlgo::Edge*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [140]
                0.00    0.00      10/10          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::erase(__gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >) [160]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [330]
                0.00    0.00       1/2           GraphAlgo::GraphAlgorithms::isEulerian() const [241]
                0.00    0.00       1/1           GraphAlgo::Graph::getAdjList() const [285]
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > const&) [328]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [323]
                0.00    0.00       1/2           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::size() const [245]
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::end() [194]
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::begin() [195]
                0.00    0.00       1/1           void std::reverse<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [342]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [324]
                0.00    0.00       1/2           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::~vector() [273]
-----------------------------------------------
                0.00    0.00       1/1           GraphAlgo::GraphAlgorithms::findEulerianCircuit() const [284]
[285]    0.0    0.00    0.00       1         GraphAlgo::Graph::getAdjList() const [285]
-----------------------------------------------
                0.00    0.00       1/1           main [10]
[286]    0.0    0.00    0.00       1         GraphAlgo::Graph::printGraph() const [286]
                0.00    0.00      25/100         bool __gnu_cxx::operator!=<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >(__gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&, __gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [27]
                0.00    0.00      20/80          __gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >::operator*() const [30]
                0.00    0.00      20/80          __gnu_cxx::__normal_iterator<GraphAlgo::Edge const*, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >::operator++() [29]
                0.00    0.00       5/37          std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::operator[](unsigned long) const [63]
                0.00    0.00       5/54          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::begin() const [49]
                0.00    0.00       5/54          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >::end() const [48]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > const&) [328]
[287]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_M_get_Tp_allocator() const [287]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > const&) [328]
[288]    0.0    0.00    0.00       1         std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::end() const [288]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >::__normal_iterator(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const* const&) [240]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > const&) [328]
[289]    0.0    0.00    0.00       1         std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::begin() const [289]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >::__normal_iterator(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const* const&) [240]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [300]
[290]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [290]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [294]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [301]
[291]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [291]
                0.00    0.00       1/2           std::__new_allocator<int>::~__new_allocator() [270]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [298]
[292]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [292]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [244]
                0.00    0.00       1/1           std::__new_allocator<int*>::allocate(unsigned long, void const*) [312]
                0.00    0.00       1/2           std::__new_allocator<int*>::~__new_allocator() [266]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [298]
[293]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [293]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [295]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [290]
[294]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [294]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [265]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [293]
[295]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [295]
                0.00    0.00       1/6           std::__deque_buf_size(unsigned long) [197]
                0.00    0.00       1/6           std::__new_allocator<int>::allocate(unsigned long, void const*) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [301]
[296]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [296]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [299]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [301]
[297]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [297]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [244]
                0.00    0.00       1/1           std::__new_allocator<int*>::deallocate(int**, unsigned long) [311]
                0.00    0.00       1/2           std::__new_allocator<int*>::~__new_allocator() [266]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [300]
[298]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [298]
                0.00    0.00       2/6           std::__deque_buf_size(unsigned long) [197]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [263]
                0.00    0.00       1/21          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [98]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [292]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [293]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [296]
[299]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [299]
                0.00    0.00       1/6           std::__deque_buf_size(unsigned long) [197]
                0.00    0.00       1/6           std::__new_allocator<int>::deallocate(int*, unsigned long) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [321]
[300]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [300]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [290]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [298]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [322]
[301]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [301]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [296]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [297]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [291]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [343]
[302]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [302]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [307]
[303]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [303]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [306]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [308]
[304]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [304]
                0.00    0.00       1/2           std::__new_allocator<int>::~__new_allocator() [270]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [308]
[305]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [305]
                0.00    0.00       1/6           std::__new_allocator<int>::deallocate(int*, unsigned long) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [303]
[306]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [306]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [330]
[307]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [307]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [303]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [331]
[308]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [308]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [305]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [304]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [310]
[309]    0.0    0.00    0.00       1         std::_Rb_tree_header::_M_reset() [309]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [332]
[310]    0.0    0.00    0.00       1         std::_Rb_tree_header::_Rb_tree_header() [310]
                0.00    0.00       1/1           std::_Rb_tree_header::_M_reset() [309]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [297]
[311]    0.0    0.00    0.00       1         std::__new_allocator<int*>::deallocate(int**, unsigned long) [311]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [292]
[312]    0.0    0.00    0.00       1         std::__new_allocator<int*>::allocate(unsigned long, void const*) [312]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [333]
[313]    0.0    0.00    0.00       1         std::__new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::~__new_allocator() [313]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [332]
[314]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [314]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*>(__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, __gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*) [338]
[315]    0.0    0.00    0.00       1         std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*>(__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, __gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*) [315]
                0.00    0.00       1/1           std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*>(__gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, __gnu_cxx::__normal_iterator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > const*, std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > > >, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*) [337]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__uninitialized_default_n<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long>(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long) [340]
[316]    0.0    0.00    0.00       1         std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long>(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long) [316]
                0.00    0.00       5/20          std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__addressof<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >&) [109]
                0.00    0.00       5/5           void std::_Construct<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >>(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*) [215]
-----------------------------------------------
                0.00    0.00       1/1           main [10]
[317]    0.0    0.00    0.00       1         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set() [317]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [335]
-----------------------------------------------
                0.00    0.00       1/1           main [10]
[318]    0.0    0.00    0.00       1         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~set() [318]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [336]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [322]
[319]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [319]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [322]
[320]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::begin() [320]
                0.00    0.00       1/23          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [86]
-----------------------------------------------
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [323]
[321]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::deque() [321]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [300]
-----------------------------------------------
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [324]
[322]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::~deque() [322]
                0.00    0.00       1/12          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
                0.00    0.00       1/22          std::deque<int, std::allocator<int> >::end() [90]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::begin() [320]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [319]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [301]
-----------------------------------------------
                0.00    0.00       1/1           GraphAlgo::GraphAlgorithms::findEulerianCircuit() const [284]
[323]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [323]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [321]
-----------------------------------------------
                0.00    0.00       1/1           GraphAlgo::GraphAlgorithms::findEulerianCircuit() const [284]
[324]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [324]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [322]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [326]
[325]    0.0    0.00    0.00       1         std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_S_max_size(std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [325]
                0.00    0.00       1/41          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [61]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(unsigned long, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [329]
[326]    0.0    0.00    0.00       1         std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [326]
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_S_max_size(std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [325]
                0.00    0.00       1/5           std::__new_allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >::~__new_allocator() [209]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::vector(unsigned long, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > const&) [329]
[327]    0.0    0.00    0.00       1         std::vector<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_M_default_initialize(unsigned long) [327]
                0.00    0.00       1/4           std::_Vector_base<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > > >::_M_get_Tp_allocator() [230]
                0.00    0.00       1/1           std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >* std::__uninitialized_default_n_a<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long, std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >(std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> >*, unsigned long, std::allocator<std::vector<GraphAlgo::Edge, std::allocator<GraphAlgo::Edge> > >&) [341]
-----------------------------------------------
                0.00    0.00       1/1           GraphAlgo::GraphAlgorithms::findEulerianCircuit() const [284]
